CustomerKey,ProductKey,CurrencyKey,SalesOrderNumber,SalesTerritoryKey,TaxAmt,Freight,SalesAmount,Year,Month,Day
18219,575,6,TO35556,9,286.26,89.46,3578.27,2020,02,05
18219,575,6,TO35556,9,286.26,89.46,3578.27,2019,09,20
18219,644,6,TO39199,9,286.26,89.46,3578.27,2019,06,06
18219,644,6,TO39199,9,286.26,89.46,3578.27,2020,02,04
18219,644,6,TO39199,9,286.26,89.46,3578.27,2020,03,27
18219,644,6,TO39199,9,286.26,89.46,3578.27,2019,06,05
18219,932,6,TO25133,9,286.26,89.46,3578.27,2019,01,09
18219,932,6,TO25133,9,286.26,89.46,3578.27,2020,07,08
18219,932,6,TO25133,9,286.26,89.46,3578.27,2019,04,14
18219,932,6,TO25133,9,286.26,89.46,3578.27,2020,08,10
18219,987,6,TO50266,9,286.26,89.46,3578.27,2020,03,26
18219,987,6,TO50266,9,286.26,89.46,3578.27,2020,10,08
18219,987,6,TO50266,9,286.26,89.46,3578.27,2019,10,17
18219,987,6,TO50266,9,286.26,89.46,3578.27,2020,01,09
18220,39,6,TO87516,9,286.26,89.46,3578.27,2020,05,20
18220,39,6,TO87516,9,286.26,89.46,3578.27,2019,12,22
18220,39,6,TO87516,9,286.26,89.46,3578.27,2020,03,14
18220,39,6,TO87516,9,286.26,89.46,3578.27,2019,12,26
18220,106,6,TO98374,9,286.26,89.46,3578.27,2020,10,03
18220,106,6,TO98374,9,286.26,89.46,3578.27,2019,07,15
18220,106,6,TO98374,9,286.26,89.46,3578.27,2020,07,02
18220,106,6,TO98374,9,286.26,89.46,3578.27,2020,09,01
18220,677,6,TO30355,9,286.26,89.46,3578.27,2019,08,20
18220,677,6,TO30355,9,286.26,89.46,3578.27,2020,02,19
18220,677,6,TO30355,9,286.26,89.46,3578.27,2020,12,04
18220,677,6,TO30355,9,286.26,89.46,3578.27,2019,05,29
18220,681,6,TO23823,9,286.26,89.46,3578.27,2020,10,16
18220,681,6,TO23823,9,286.26,89.46,3578.27,2019,12,16
18220,681,6,TO23823,9,286.26,89.46,3578.27,2019,12,12
18220,681,6,TO23823,9,286.26,89.46,3578.27,2019,03,02
18220,900,6,TO86774,9,286.26,89.46,3578.27,2019,05,10
18220,900,6,TO86774,9,286.26,89.46,3578.27,2020,07,06
18220,900,6,TO86774,9,286.26,89.46,3578.27,2020,06,23
18220,900,6,TO86774,9,286.26,89.46,3578.27,2020,10,05
18222,552,6,TO34312,9,286.26,89.46,3578.27,2020,03,22
18222,552,6,TO34312,9,286.26,89.46,3578.27,2020,06,11
18222,552,6,TO34312,9,286.26,89.46,3578.27,2020,01,05
18222,552,6,TO34312,9,286.26,89.46,3578.27,2020,01,27
18222,694,6,TO31994,9,286.26,89.46,3578.27,2020,10,27
18222,694,6,TO31994,9,286.26,89.46,3578.27,2019,02,08
18222,694,6,TO31994,9,286.26,89.46,3578.27,2019,05,20
18222,694,6,TO31994,9,286.26,89.46,3578.27,2020,08,09
18222,856,6,TO86106,9,286.26,89.46,3578.27,2020,09,15
18222,856,6,TO86106,9,286.26,89.46,3578.27,2019,07,19
18222,856,6,TO86106,9,286.26,89.46,3578.27,2019,11,13
18222,856,6,TO86106,9,286.26,89.46,3578.27,2020,09,30
18222,881,6,TO46984,9,286.26,89.46,3578.27,2019,09,13
18222,881,6,TO46984,9,286.26,89.46,3578.27,2020,07,22
18222,881,6,TO46984,9,286.26,89.46,3578.27,2020,11,17
18222,881,6,TO46984,9,286.26,89.46,3578.27,2020,04,29
18222,939,6,TO96685,9,286.26,89.46,3578.27,2020,07,05
18222,939,6,TO96685,9,286.26,89.46,3578.27,2020,08,11
18222,939,6,TO96685,9,286.26,89.46,3578.27,2020,11,10
18222,939,6,TO96685,9,286.26,89.46,3578.27,2020,07,09
18238,41,6,TO82503,9,286.26,89.46,3578.27,2019,08,09
18238,41,6,TO82503,9,286.26,89.46,3578.27,2020,12,03
18238,41,6,TO82503,9,286.26,89.46,3578.27,2019,10,17
18238,41,6,TO82503,9,286.26,89.46,3578.27,2020,03,20
18238,64,6,TO23323,9,286.26,89.46,3578.27,2020,02,20
18238,64,6,TO23323,9,286.26,89.46,3578.27,2019,05,16
18238,64,6,TO23323,9,286.26,89.46,3578.27,2020,04,30
18238,64,6,TO23323,9,286.26,89.46,3578.27,2019,09,06
18238,264,6,TO34443,9,286.26,89.46,3578.27,2019,09,02
18238,264,6,TO34443,9,286.26,89.46,3578.27,2019,06,01
18238,264,6,TO34443,9,286.26,89.46,3578.27,2020,04,12
18238,264,6,TO34443,9,286.26,89.46,3578.27,2020,06,23
18238,414,6,TO43071,9,286.26,89.46,3578.27,2019,10,05
18238,414,6,TO43071,9,286.26,89.46,3578.27,2020,02,12
18238,414,6,TO43071,9,286.26,89.46,3578.27,2020,09,28
18238,414,6,TO43071,9,286.26,89.46,3578.27,2019,01,24
18238,662,6,TO74408,9,286.26,89.46,3578.27,2019,10,01
18238,662,6,TO74408,9,286.26,89.46,3578.27,2019,08,03
18238,662,6,TO74408,9,286.26,89.46,3578.27,2020,11,27
18238,662,6,TO74408,9,286.26,89.46,3578.27,2020,11,28
18239,215,6,TO18284,9,286.26,89.46,3578.27,2019,08,26
18239,215,6,TO18284,9,286.26,89.46,3578.27,2019,04,09
18239,215,6,TO18284,9,286.26,89.46,3578.27,2020,01,29
18239,215,6,TO18284,9,286.26,89.46,3578.27,2019,09,26
18239,451,6,TO60770,9,286.26,89.46,3578.27,2020,11,27
18239,451,6,TO60770,9,286.26,89.46,3578.27,2020,11,09
18239,451,6,TO60770,9,286.26,89.46,3578.27,2020,09,21
18239,451,6,TO60770,9,286.26,89.46,3578.27,2020,08,01
18239,513,6,TO58301,9,286.26,89.46,3578.27,2019,12,28
18239,513,6,TO58301,9,286.26,89.46,3578.27,2020,03,13
18239,513,6,TO58301,9,286.26,89.46,3578.27,2020,09,17
18239,513,6,TO58301,9,286.26,89.46,3578.27,2019,11,29
18239,536,6,TO30031,9,286.26,89.46,3578.27,2020,01,06
18239,536,6,TO30031,9,286.26,89.46,3578.27,2019,06,24
18239,536,6,TO30031,9,286.26,89.46,3578.27,2019,10,04
18239,536,6,TO30031,9,286.26,89.46,3578.27,2019,04,23
18239,554,6,TO35100,9,286.26,89.46,3578.27,2019,07,24
18239,554,6,TO35100,9,286.26,89.46,3578.27,2019,09,01
18239,554,6,TO35100,9,286.26,89.46,3578.27,2020,04,06
18239,554,6,TO35100,9,286.26,89.46,3578.27,2020,03,19
18240,4,6,TO85133,9,286.26,89.46,3578.27,2020,02,11
18240,4,6,TO85133,9,286.26,89.46,3578.27,2019,08,20
18240,4,6,TO85133,9,286.26,89.46,3578.27,2020,12,30
18240,4,6,TO85133,9,286.26,89.46,3578.27,2020,04,07
18240,145,6,TO16129,9,286.26,89.46,3578.27,2019,03,08
18240,145,6,TO16129,9,286.26,89.46,3578.27,2019,06,07
18240,145,6,TO16129,9,286.26,89.46,3578.27,2020,08,23
18240,145,6,TO16129,9,286.26,89.46,3578.27,2019,03,01
18240,680,6,TO52526,9,286.26,89.46,3578.27,2019,03,03
18240,680,6,TO52526,9,286.26,89.46,3578.27,2019,06,08
18240,680,6,TO52526,9,286.26,89.46,3578.27,2020,05,05
18240,680,6,TO52526,9,286.26,89.46,3578.27,2020,04,23
18240,885,6,TO17838,9,286.26,89.46,3578.27,2020,09,08
18240,885,6,TO17838,9,286.26,89.46,3578.27,2019,03,20
18240,885,6,TO17838,9,286.26,89.46,3578.27,2019,10,18
18240,885,6,TO17838,9,286.26,89.46,3578.27,2020,07,23
18240,976,6,TO89899,9,286.26,89.46,3578.27,2019,05,01
18240,976,6,TO89899,9,286.26,89.46,3578.27,2019,03,01
18240,976,6,TO89899,9,286.26,89.46,3578.27,2020,03,07
18240,976,6,TO89899,9,286.26,89.46,3578.27,2020,07,08
18241,97,6,TO96648,9,286.26,89.46,3578.27,2019,01,09
18241,97,6,TO96648,9,286.26,89.46,3578.27,2019,02,15
18241,97,6,TO96648,9,286.26,89.46,3578.27,2019,08,02
18241,97,6,TO96648,9,286.26,89.46,3578.27,2020,09,14
18241,213,6,TO19182,9,286.26,89.46,3578.27,2019,12,08
18241,213,6,TO19182,9,286.26,89.46,3578.27,2019,02,02
18241,213,6,TO19182,9,286.26,89.46,3578.27,2019,06,05
18241,213,6,TO19182,9,286.26,89.46,3578.27,2020,04,18
18241,673,6,TO60152,9,286.26,89.46,3578.27,2019,04,10
18241,673,6,TO60152,9,286.26,89.46,3578.27,2019,08,29
18241,673,6,TO60152,9,286.26,89.46,3578.27,2020,02,04
18241,673,6,TO60152,9,286.26,89.46,3578.27,2019,01,16
18241,814,6,TO16366,9,286.26,89.46,3578.27,2020,09,06
18241,814,6,TO16366,9,286.26,89.46,3578.27,2020,04,29
18241,814,6,TO16366,9,286.26,89.46,3578.27,2019,09,05
18241,921,6,TO87051,9,286.26,89.46,3578.27,2020,08,01
18241,921,6,TO87051,9,286.26,89.46,3578.27,2020,04,04
18241,921,6,TO87051,9,286.26,89.46,3578.27,2019,02,06
18241,921,6,TO87051,9,286.26,89.46,3578.27,2019,01,25
18242,371,6,TO94500,9,286.26,89.46,3578.27,2020,09,30
18242,371,6,TO94500,9,286.26,89.46,3578.27,2019,10,18
18242,371,6,TO94500,9,286.26,89.46,3578.27,2020,04,04
18242,371,6,TO94500,9,286.26,89.46,3578.27,2019,11,02
18242,677,6,TO83136,9,286.26,89.46,3578.27,2019,05,18
18242,677,6,TO83136,9,286.26,89.46,3578.27,2020,06,14
18242,677,6,TO83136,9,286.26,89.46,3578.27,2020,04,21
18242,677,6,TO83136,9,286.26,89.46,3578.27,2019,07,23
18242,694,6,TO22063,9,286.26,89.46,3578.27,2019,08,23
18242,694,6,TO22063,9,286.26,89.46,3578.27,2020,06,20
18242,694,6,TO22063,9,286.26,89.46,3578.27,2020,12,19
18242,694,6,TO22063,9,286.26,89.46,3578.27,2019,10,12
18242,747,6,TO63848,9,286.26,89.46,3578.27,2019,02,22
18242,747,6,TO63848,9,286.26,89.46,3578.27,2019,08,10
18242,747,6,TO63848,9,286.26,89.46,3578.27,2020,04,17
18242,747,6,TO63848,9,286.26,89.46,3578.27,2020,09,24
18242,773,6,TO46951,9,286.26,89.46,3578.27,2019,03,15
18242,773,6,TO46951,9,286.26,89.46,3578.27,2020,05,01
18242,773,6,TO46951,9,286.26,89.46,3578.27,2020,12,25
18242,773,6,TO46951,9,286.26,89.46,3578.27,2020,06,18
18243,100,6,TO28137,9,286.26,89.46,3578.27,2019,04,29
18243,100,6,TO28137,9,286.26,89.46,3578.27,2019,09,11
18243,100,6,TO28137,9,286.26,89.46,3578.27,2020,03,24
18243,100,6,TO28137,9,286.26,89.46,3578.27,2019,06,18
18243,176,6,TO55730,9,286.26,89.46,3578.27,2019,10,03
18243,176,6,TO55730,9,286.26,89.46,3578.27,2019,02,22
18243,176,6,TO55730,9,286.26,89.46,3578.27,2019,10,15
18243,176,6,TO55730,9,286.26,89.46,3578.27,2020,03,17
18243,428,6,TO78536,9,286.26,89.46,3578.27,2019,09,10
18243,428,6,TO78536,9,286.26,89.46,3578.27,2020,11,14
18243,428,6,TO78536,9,286.26,89.46,3578.27,2019,03,25
18243,428,6,TO78536,9,286.26,89.46,3578.27,2020,06,25
18243,652,6,TO51337,9,286.26,89.46,3578.27,2019,03,05
18243,652,6,TO51337,9,286.26,89.46,3578.27,2019,10,09
18243,652,6,TO51337,9,286.26,89.46,3578.27,2019,01,06
18243,652,6,TO51337,9,286.26,89.46,3578.27,2019,02,30
18243,684,6,TO60863,9,286.26,89.46,3578.27,2019,07,28
18243,684,6,TO60863,9,286.26,89.46,3578.27,2020,05,23
18243,684,6,TO60863,9,286.26,89.46,3578.27,2020,04,04
18243,684,6,TO60863,9,286.26,89.46,3578.27,2020,06,06
18244,170,6,TO68089,9,286.26,89.46,3578.27,2020,08,10
18244,170,6,TO68089,9,286.26,89.46,3578.27,2020,06,04
18244,170,6,TO68089,9,286.26,89.46,3578.27,2020,11,24
18244,170,6,TO68089,9,286.26,89.46,3578.27,2020,09,20
18244,216,6,TO12310,9,286.26,89.46,3578.27,2020,03,28
18244,216,6,TO12310,9,286.26,89.46,3578.27,2020,08,12
18244,216,6,TO12310,9,286.26,89.46,3578.27,2019,03,20
18244,216,6,TO12310,9,286.26,89.46,3578.27,2019,09,07
18244,583,6,TO20361,9,286.26,89.46,3578.27,2020,11,23
18244,583,6,TO20361,9,286.26,89.46,3578.27,2020,10,01
18244,583,6,TO20361,9,286.26,89.46,3578.27,2020,02,26
18244,583,6,TO20361,9,286.26,89.46,3578.27,2020,11,19
18244,682,6,TO91973,9,286.26,89.46,3578.27,2019,02,24
18244,682,6,TO91973,9,286.26,89.46,3578.27,2020,09,08
18244,682,6,TO91973,9,286.26,89.46,3578.27,2020,02,26
18244,682,6,TO91973,9,286.26,89.46,3578.27,2020,03,05
18244,872,6,TO32896,9,286.26,89.46,3578.27,2019,09,29
18244,872,6,TO32896,9,286.26,89.46,3578.27,2020,04,06
18244,872,6,TO32896,9,286.26,89.46,3578.27,2019,04,18
18244,872,6,TO32896,9,286.26,89.46,3578.27,2020,04,19
18245,86,6,TO64466,9,286.26,89.46,3578.27,2019,05,23
18245,86,6,TO64466,9,286.26,89.46,3578.27,2020,06,12
18245,86,6,TO64466,9,286.26,89.46,3578.27,2020,12,17
18245,86,6,TO64466,9,286.26,89.46,3578.27,2019,12,03
18245,268,6,TO26447,9,286.26,89.46,3578.27,2019,09,02
18245,268,6,TO26447,9,286.26,89.46,3578.27,2019,07,03
18245,268,6,TO26447,9,286.26,89.46,3578.27,2020,03,28
18245,268,6,TO26447,9,286.26,89.46,3578.27,2019,08,13
18245,366,6,TO83034,9,286.26,89.46,3578.27,2020,12,18
18245,366,6,TO83034,9,286.26,89.46,3578.27,2020,03,24
18245,366,6,TO83034,9,286.26,89.46,3578.27,2020,06,04
18245,366,6,TO83034,9,286.26,89.46,3578.27,2019,11,19
18245,660,6,TO75765,9,286.26,89.46,3578.27,2020,05,06
18245,660,6,TO75765,9,286.26,89.46,3578.27,2019,02,19
18245,660,6,TO75765,9,286.26,89.46,3578.27,2020,05,06
18245,660,6,TO75765,9,286.26,89.46,3578.27,2020,12,27
18245,817,6,TO12686,9,286.26,89.46,3578.27,2020,04,30
18245,817,6,TO12686,9,286.26,89.46,3578.27,2020,02,26
18245,817,6,TO12686,9,286.26,89.46,3578.27,2020,03,13
18245,817,6,TO12686,9,286.26,89.46,3578.27,2020,08,28
18246,27,6,TO31812,9,286.26,89.46,3578.27,2020,05,10
18246,27,6,TO31812,9,286.26,89.46,3578.27,2019,01,13
18246,27,6,TO31812,9,286.26,89.46,3578.27,2020,01,29
18246,27,6,TO31812,9,286.26,89.46,3578.27,2020,02,27
18246,286,6,TO28038,9,286.26,89.46,3578.27,2019,02,11
18246,286,6,TO28038,9,286.26,89.46,3578.27,2020,07,17
18246,286,6,TO28038,9,286.26,89.46,3578.27,2019,03,27
18246,286,6,TO28038,9,286.26,89.46,3578.27,2020,12,21
18246,576,6,TO96429,9,286.26,89.46,3578.27,2019,05,09
18246,576,6,TO96429,9,286.26,89.46,3578.27,2019,02,26
18246,576,6,TO96429,9,286.26,89.46,3578.27,2020,06,08
18246,576,6,TO96429,9,286.26,89.46,3578.27,2019,11,09
18246,634,6,TO82699,9,286.26,89.46,3578.27,2019,06,14
18246,634,6,TO82699,9,286.26,89.46,3578.27,2019,10,07
18246,634,6,TO82699,9,286.26,89.46,3578.27,2020,04,26
18246,634,6,TO82699,9,286.26,89.46,3578.27,2020,05,09
18246,661,6,TO98843,9,286.26,89.46,3578.27,2019,12,18
18246,661,6,TO98843,9,286.26,89.46,3578.27,2020,08,24
18246,661,6,TO98843,9,286.26,89.46,3578.27,2019,09,27
18246,661,6,TO98843,9,286.26,89.46,3578.27,2019,07,28
18248,85,6,TO81178,9,286.26,89.46,3578.27,2020,08,27
18248,85,6,TO81178,9,286.26,89.46,3578.27,2020,03,16
18248,85,6,TO81178,9,286.26,89.46,3578.27,2020,01,27
18248,85,6,TO81178,9,286.26,89.46,3578.27,2019,10,16
18248,538,6,TO62597,9,286.26,89.46,3578.27,2020,08,06
18248,538,6,TO62597,9,286.26,89.46,3578.27,2020,07,16
18248,538,6,TO62597,9,286.26,89.46,3578.27,2020,08,14
18248,538,6,TO62597,9,286.26,89.46,3578.27,2019,10,20
18248,561,6,TO79738,9,286.26,89.46,3578.27,2019,05,11
18248,561,6,TO79738,9,286.26,89.46,3578.27,2019,01,30
18248,561,6,TO79738,9,286.26,89.46,3578.27,2020,09,29
18248,561,6,TO79738,9,286.26,89.46,3578.27,2019,06,06
18248,647,6,TO24803,9,286.26,89.46,3578.27,2019,11,25
18248,647,6,TO24803,9,286.26,89.46,3578.27,2020,11,17
18248,647,6,TO24803,9,286.26,89.46,3578.27,2020,07,03
18248,647,6,TO24803,9,286.26,89.46,3578.27,2019,01,16
18248,760,6,TO47217,9,286.26,89.46,3578.27,2020,11,11
18248,760,6,TO47217,9,286.26,89.46,3578.27,2019,02,15
18248,760,6,TO47217,9,286.26,89.46,3578.27,2020,07,23
18248,760,6,TO47217,9,286.26,89.46,3578.27,2020,02,14
18249,277,6,TO28942,9,286.26,89.46,3578.27,2019,10,14
18249,277,6,TO28942,9,286.26,89.46,3578.27,2020,05,30
18249,277,6,TO28942,9,286.26,89.46,3578.27,2020,03,11
18249,277,6,TO28942,9,286.26,89.46,3578.27,2019,01,24
18249,288,6,TO44753,9,286.26,89.46,3578.27,2020,07,22
18249,288,6,TO44753,9,286.26,89.46,3578.27,2019,10,30
18249,288,6,TO44753,9,286.26,89.46,3578.27,2020,06,15
18249,288,6,TO44753,9,286.26,89.46,3578.27,2019,08,22
18249,311,6,TO49736,9,286.26,89.46,3578.27,2019,05,11
18249,311,6,TO49736,9,286.26,89.46,3578.27,2019,05,03
18249,311,6,TO49736,9,286.26,89.46,3578.27,2020,12,13
18249,311,6,TO49736,9,286.26,89.46,3578.27,2020,10,15
18249,761,6,TO83946,9,286.26,89.46,3578.27,2019,09,17
18249,761,6,TO83946,9,286.26,89.46,3578.27,2020,04,17
18249,761,6,TO83946,9,286.26,89.46,3578.27,2020,04,29
18249,761,6,TO83946,9,286.26,89.46,3578.27,2019,09,20
18249,847,6,TO67312,9,286.26,89.46,3578.27,2020,01,07
18249,847,6,TO67312,9,286.26,89.46,3578.27,2019,05,06
18249,847,6,TO67312,9,286.26,89.46,3578.27,2019,09,22
18249,847,6,TO67312,9,286.26,89.46,3578.27,2019,09,29
18250,88,6,TO44899,9,286.26,89.46,3578.27,2020,05,22
18250,88,6,TO44899,9,286.26,89.46,3578.27,2020,01,26
18250,88,6,TO44899,9,286.26,89.46,3578.27,2020,05,19
18250,88,6,TO44899,9,286.26,89.46,3578.27,2019,12,20
18250,133,6,TO95674,9,286.26,89.46,3578.27,2019,02,09
18250,133,6,TO95674,9,286.26,89.46,3578.27,2020,02,03
18250,133,6,TO95674,9,286.26,89.46,3578.27,2019,12,02
18250,133,6,TO95674,9,286.26,89.46,3578.27,2019,07,10
18250,205,6,TO77859,9,286.26,89.46,3578.27,2020,12,28
18250,205,6,TO77859,9,286.26,89.46,3578.27,2020,01,09
18250,205,6,TO77859,9,286.26,89.46,3578.27,2020,07,07
18250,205,6,TO77859,9,286.26,89.46,3578.27,2019,09,16
18250,349,6,TO67404,9,286.26,89.46,3578.27,2019,10,24
18250,349,6,TO67404,9,286.26,89.46,3578.27,2020,08,11
18250,349,6,TO67404,9,286.26,89.46,3578.27,2020,11,17
18250,349,6,TO67404,9,286.26,89.46,3578.27,2019,10,07
18250,666,6,TO54966,9,286.26,89.46,3578.27,2019,04,27
18250,666,6,TO54966,9,286.26,89.46,3578.27,2020,08,19
18250,666,6,TO54966,9,286.26,89.46,3578.27,2019,11,10
18250,666,6,TO54966,9,286.26,89.46,3578.27,2019,07,29
18251,10,6,TO20710,9,286.26,89.46,3578.27,2020,09,07
18251,10,6,TO20710,9,286.26,89.46,3578.27,2020,04,08
18251,10,6,TO20710,9,286.26,89.46,3578.27,2019,07,07
18251,10,6,TO20710,9,286.26,89.46,3578.27,2019,01,08
18251,204,6,TO29708,9,286.26,89.46,3578.27,2019,03,01
18251,204,6,TO29708,9,286.26,89.46,3578.27,2019,01,28
18251,204,6,TO29708,9,286.26,89.46,3578.27,2020,07,06
18251,204,6,TO29708,9,286.26,89.46,3578.27,2020,05,06
18251,280,6,TO90370,9,286.26,89.46,3578.27,2019,04,14
18251,280,6,TO90370,9,286.26,89.46,3578.27,2019,05,17
18251,280,6,TO90370,9,286.26,89.46,3578.27,2020,04,19
18251,280,6,TO90370,9,286.26,89.46,3578.27,2019,12,11
18251,421,6,TO45267,9,286.26,89.46,3578.27,2019,12,10
18251,421,6,TO45267,9,286.26,89.46,3578.27,2019,11,27
18251,421,6,TO45267,9,286.26,89.46,3578.27,2020,03,09
18251,421,6,TO45267,9,286.26,89.46,3578.27,2019,11,27
18251,737,6,TO37962,9,286.26,89.46,3578.27,2020,10,03
18251,737,6,TO37962,9,286.26,89.46,3578.27,2020,04,11
18251,737,6,TO37962,9,286.26,89.46,3578.27,2020,02,08
18251,737,6,TO37962,9,286.26,89.46,3578.27,2019,04,20
18252,14,6,TO57819,9,286.26,89.46,3578.27,2020,07,21
18252,14,6,TO57819,9,286.26,89.46,3578.27,2019,12,17
18252,14,6,TO57819,9,286.26,89.46,3578.27,2019,07,11
18252,14,6,TO57819,9,286.26,89.46,3578.27,2020,03,28
18252,55,6,TO82447,9,286.26,89.46,3578.27,2020,10,03
18252,55,6,TO82447,9,286.26,89.46,3578.27,2020,01,06
18252,55,6,TO82447,9,286.26,89.46,3578.27,2020,11,18
18252,55,6,TO82447,9,286.26,89.46,3578.27,2019,10,22
18252,74,6,TO97876,9,286.26,89.46,3578.27,2019,12,14
18252,74,6,TO97876,9,286.26,89.46,3578.27,2020,03,30
18252,74,6,TO97876,9,286.26,89.46,3578.27,2020,02,22
18252,74,6,TO97876,9,286.26,89.46,3578.27,2019,04,02
18252,189,6,TO21646,9,286.26,89.46,3578.27,2020,04,29
18252,189,6,TO21646,9,286.26,89.46,3578.27,2019,07,09
18252,189,6,TO21646,9,286.26,89.46,3578.27,2019,12,26
18252,189,6,TO21646,9,286.26,89.46,3578.27,2019,03,08
18252,469,6,TO35899,9,286.26,89.46,3578.27,2020,12,18
18252,469,6,TO35899,9,286.26,89.46,3578.27,2019,01,18
18252,469,6,TO35899,9,286.26,89.46,3578.27,2019,08,02
18252,469,6,TO35899,9,286.26,89.46,3578.27,2019,04,14
18254,338,6,TO45062,9,286.26,89.46,3578.27,2019,09,09
18254,338,6,TO45062,9,286.26,89.46,3578.27,2019,05,08
18254,338,6,TO45062,9,286.26,89.46,3578.27,2019,12,19
18254,338,6,TO45062,9,286.26,89.46,3578.27,2020,04,03
18254,483,6,TO11057,9,286.26,89.46,3578.27,2020,07,17
18254,483,6,TO11057,9,286.26,89.46,3578.27,2020,06,27
18254,483,6,TO11057,9,286.26,89.46,3578.27,2020,06,12
18254,483,6,TO11057,9,286.26,89.46,3578.27,2019,05,01
18254,507,6,TO13105,9,286.26,89.46,3578.27,2020,01,26
18254,507,6,TO13105,9,286.26,89.46,3578.27,2019,09,03
18254,507,6,TO13105,9,286.26,89.46,3578.27,2020,03,08
18254,507,6,TO13105,9,286.26,89.46,3578.27,2019,05,08
18254,634,6,TO98904,9,286.26,89.46,3578.27,2019,09,10
18254,634,6,TO98904,9,286.26,89.46,3578.27,2020,11,01
18254,634,6,TO98904,9,286.26,89.46,3578.27,2019,09,02
18254,634,6,TO98904,9,286.26,89.46,3578.27,2020,08,12
18254,779,6,TO46725,9,286.26,89.46,3578.27,2020,01,10
18254,779,6,TO46725,9,286.26,89.46,3578.27,2020,03,17
18254,779,6,TO46725,9,286.26,89.46,3578.27,2020,09,22
18254,779,6,TO46725,9,286.26,89.46,3578.27,2020,01,16
18255,23,6,TO14094,9,286.26,89.46,3578.27,2020,09,19
18255,23,6,TO14094,9,286.26,89.46,3578.27,2019,03,13
18255,23,6,TO14094,9,286.26,89.46,3578.27,2019,06,03
18255,23,6,TO14094,9,286.26,89.46,3578.27,2020,01,25
18255,37,6,TO92685,9,286.26,89.46,3578.27,2020,06,02
18255,37,6,TO92685,9,286.26,89.46,3578.27,2020,05,24
18255,37,6,TO92685,9,286.26,89.46,3578.27,2020,06,16
18255,37,6,TO92685,9,286.26,89.46,3578.27,2019,12,04
18255,79,6,TO67758,9,286.26,89.46,3578.27,2020,05,19
18255,79,6,TO67758,9,286.26,89.46,3578.27,2019,06,26
18255,79,6,TO67758,9,286.26,89.46,3578.27,2020,10,03
18255,79,6,TO67758,9,286.26,89.46,3578.27,2020,04,22
18255,162,6,TO46004,9,286.26,89.46,3578.27,2019,08,15
18255,162,6,TO46004,9,286.26,89.46,3578.27,2019,06,02
18255,162,6,TO46004,9,286.26,89.46,3578.27,2020,12,26
18255,162,6,TO46004,9,286.26,89.46,3578.27,2019,03,05
18255,316,6,TO21910,9,286.26,89.46,3578.27,2020,07,09
18255,316,6,TO21910,9,286.26,89.46,3578.27,2019,12,30
18255,316,6,TO21910,9,286.26,89.46,3578.27,2019,09,06
18255,316,6,TO21910,9,286.26,89.46,3578.27,2020,11,09
18260,200,6,TO49702,9,286.26,89.46,3578.27,2020,12,28
18260,200,6,TO49702,9,286.26,89.46,3578.27,2020,02,02
18260,200,6,TO49702,9,286.26,89.46,3578.27,2019,06,27
18260,200,6,TO49702,9,286.26,89.46,3578.27,2020,02,04
18260,538,6,TO78594,9,286.26,89.46,3578.27,2019,04,23
18260,538,6,TO78594,9,286.26,89.46,3578.27,2020,12,13
18260,538,6,TO78594,9,286.26,89.46,3578.27,2019,05,22
18260,538,6,TO78594,9,286.26,89.46,3578.27,2020,03,23
18260,579,6,TO57841,9,286.26,89.46,3578.27,2020,07,03
18260,579,6,TO57841,9,286.26,89.46,3578.27,2019,03,24
18260,579,6,TO57841,9,286.26,89.46,3578.27,2019,09,20
18260,579,6,TO57841,9,286.26,89.46,3578.27,2020,09,23
18260,776,6,TO24239,9,286.26,89.46,3578.27,2019,09,11
18260,776,6,TO24239,9,286.26,89.46,3578.27,2020,12,06
18260,776,6,TO24239,9,286.26,89.46,3578.27,2020,07,19
18260,776,6,TO24239,9,286.26,89.46,3578.27,2020,07,17
18260,958,6,TO23409,9,286.26,89.46,3578.27,2019,06,29
18260,958,6,TO23409,9,286.26,89.46,3578.27,2020,07,12
18260,958,6,TO23409,9,286.26,89.46,3578.27,2020,06,04
18260,958,6,TO23409,9,286.26,89.46,3578.27,2019,03,19
18268,111,6,TO90099,9,286.26,89.46,3578.27,2020,11,29
18268,111,6,TO90099,9,286.26,89.46,3578.27,2019,12,29
18268,111,6,TO90099,9,286.26,89.46,3578.27,2019,06,19
18268,111,6,TO90099,9,286.26,89.46,3578.27,2020,05,02
18268,291,6,TO17075,9,286.26,89.46,3578.27,2019,08,22
18268,291,6,TO17075,9,286.26,89.46,3578.27,2020,07,08
18268,291,6,TO17075,9,286.26,89.46,3578.27,2020,08,07
18268,291,6,TO17075,9,286.26,89.46,3578.27,2020,11,19
18268,326,6,TO87170,9,286.26,89.46,3578.27,2019,02,27
18268,326,6,TO87170,9,286.26,89.46,3578.27,2020,11,01
18268,326,6,TO87170,9,286.26,89.46,3578.27,2019,07,22
18268,326,6,TO87170,9,286.26,89.46,3578.27,2019,09,25
18268,690,6,TO24001,9,286.26,89.46,3578.27,2020,12,10
18268,690,6,TO24001,9,286.26,89.46,3578.27,2019,04,11
18268,690,6,TO24001,9,286.26,89.46,3578.27,2020,09,07
18268,690,6,TO24001,9,286.26,89.46,3578.27,2020,10,04
